year,country,sector,emissions
2010,Timor-Leste,Fugitive Emissions,5.91
2010,Timor-Leste,Industrial Processes,0
2010,Timor-Leste,Land-Use Change and Forestry,0
2010,Timor-Leste,Other Fuel Combustion,0.01
2010,Timor-Leste,Total excluding LUCF,6.58
2010,Timor-Leste,Total including LUCF,6.58
2010,Timor-Leste,Waste,0.04
2010,Togo,Agriculture,1.18
2010,Togo,Energy,1.18
2010,Togo,Fugitive Emissions,0
2010,Togo,Industrial Processes,0
2010,Togo,Land-Use Change and Forestry,0
2010,Togo,Other Fuel Combustion,1.18
2010,Togo,Total excluding LUCF,3.02
2010,Togo,Total including LUCF,3.02
2010,Togo,Waste,0.65
2010,Tonga,Agriculture,0.06
2010,Tonga,Energy,0
2010,Tonga,Fugitive Emissions,0
2010,Tonga,Industrial Processes,0
2010,Tonga,Land-Use Change and Forestry,0
2010,Tonga,Other Fuel Combustion,0
2010,Tonga,Total excluding LUCF,0.09
2010,Tonga,Total including LUCF,0.09
2010,Tonga,Waste,0.03
2010,Trinidad and Tobago,Agriculture,0.09
2010,Trinidad and Tobago,Energy,0.08
2010,Trinidad and Tobago,Fugitive Emissions,0
2010,Trinidad and Tobago,Industrial Processes,0.02
2010,Trinidad and Tobago,Land-Use Change and Forestry,0
2010,Trinidad and Tobago,Other Fuel Combustion,0.08
2010,Trinidad and Tobago,Total excluding LUCF,1.15
2010,Trinidad and Tobago,Total including LUCF,1.16
2010,Trinidad and Tobago,Waste,0.96
2010,Tunisia,Agriculture,2.32
2010,Tunisia,Energy,1.99
2010,Tunisia,Fugitive Emissions,1.41
2010,Tunisia,Industrial Processes,0
2010,Tunisia,Land-Use Change and Forestry,0
2010,Tunisia,Other Fuel Combustion,0.58
2010,Tunisia,Total excluding LUCF,6.63
2010,Tunisia,Total including LUCF,6.63
2010,Tunisia,Waste,2.32
2010,Turkey,Agriculture,15.07
2010,Turkey,Energy,12.37
2010,Turkey,Fugitive Emissions,7.98
2010,Turkey,Industrial Processes,0.01
2010,Turkey,Land-Use Change and Forestry,0
2010,Turkey,Other Fuel Combustion,4.39
2010,Turkey,Total excluding LUCF,43.78
2010,Turkey,Total including LUCF,43.78
2010,Turkey,Waste,16.32
2010,Turkmenistan,Agriculture,5.87
2010,Turkmenistan,Energy,23.89
2010,Turkmenistan,Fugitive Emissions,23.85
2010,Turkmenistan,Industrial Processes,0
2010,Turkmenistan,Land-Use Change and Forestry,0
2010,Turkmenistan,Other Fuel Combustion,0.03
2010,Turkmenistan,Total excluding LUCF,30.88
2010,Turkmenistan,Total including LUCF,30.88
2010,Turkmenistan,Waste,1.13
2010,Tuvalu,Agriculture,0.01
2010,Tuvalu,Energy,0
2010,Tuvalu,Fugitive Emissions,0
2010,Tuvalu,Industrial Processes,0
2010,Tuvalu,Land-Use Change and Forestry,0
2010,Tuvalu,Other Fuel Combustion,0
2010,Tuvalu,Total excluding LUCF,0.01
2010,Tuvalu,Total including LUCF,0.01
2010,Tuvalu,Waste,0.01
2010,Uganda,Agriculture,14.16
2010,Uganda,Energy,10.76
2010,Uganda,Fugitive Emissions,0
2010,Uganda,Industrial Processes,0
2010,Uganda,Land-Use Change and Forestry,0.02
2010,Uganda,Other Fuel Combustion,10.76
2010,Uganda,Total excluding LUCF,26.08
2010,Uganda,Total including LUCF,26.1
2010,Uganda,Waste,1.16
2010,Ukraine,Agriculture,13.67
2010,Ukraine,Energy,53.75
2010,Ukraine,Fugitive Emissions,52.82
2010,Ukraine,Industrial Processes,0.88
2010,Ukraine,Land-Use Change and Forestry,0.05
2010,Ukraine,Other Fuel Combustion,0.93
2010,Ukraine,Total excluding LUCF,80.13
2010,Ukraine,Total including LUCF,80.18
2010,Ukraine,Waste,11.83
2010,United Arab Emirates,Agriculture,0.96
2010,United Arab Emirates,Energy,24.83
2010,United Arab Emirates,Fugitive Emissions,24.45
2010,United Arab Emirates,Industrial Processes,0.03
2010,United Arab Emirates,Land-Use Change and Forestry,0
2010,United Arab Emirates,Other Fuel Combustion,0.38
2010,United Arab Emirates,Total excluding LUCF,38.55
2010,United Arab Emirates,Total including LUCF,38.55
2010,United Arab Emirates,Waste,12.74
2010,United Kingdom,Agriculture,27.61
2010,United Kingdom,Energy,10.31
2010,United Kingdom,Fugitive Emissions,8.79
2010,United Kingdom,Industrial Processes,0.12
2010,United Kingdom,Land-Use Change and Forestry,0
2010,United Kingdom,Other Fuel Combustion,1.52
2010,United Kingdom,Total excluding LUCF,65.75
2010,United Kingdom,Total including LUCF,65.75
2010,United Kingdom,Waste,27.72
2010,United States,Agriculture,199.92
2010,United States,Energy,307.85
2010,United States,Fugitive Emissions,293.93
2010,United States,Industrial Processes,0.08
2010,United States,Land-Use Change and Forestry,0.44
2010,United States,Other Fuel Combustion,13.92
2010,United States,Total excluding LUCF,649.94
2010,United States,Total including LUCF,650.38
2010,United States,Waste,142.1
2010,Uruguay,Agriculture,19.5
2010,Uruguay,Energy,0.22
2010,Uruguay,Fugitive Emissions,0.02
2010,Uruguay,Industrial Processes,0
2010,Uruguay,Land-Use Change and Forestry,0
2010,Uruguay,Other Fuel Combustion,0.2
2010,Uruguay,Total excluding LUCF,21.42
2010,Uruguay,Total including LUCF,21.42
2010,Uruguay,Waste,1.7
2010,Uzbekistan,Agriculture,15.41
2010,Uzbekistan,Energy,81.21
2010,Uzbekistan,Fugitive Emissions,81.08
2010,Uzbekistan,Industrial Processes,0
2010,Uzbekistan,Land-Use Change and Forestry,0
2010,Uzbekistan,Other Fuel Combustion,0.13
2010,Uzbekistan,Total excluding LUCF,102.07
2010,Uzbekistan,Total including LUCF,102.07
2010,Uzbekistan,Waste,5.45
2010,Vanuatu,Agriculture,0.32
2010,Vanuatu,Energy,0.01
2010,Vanuatu,Fugitive Emissions,0
2010,Vanuatu,Industrial Processes,0
2010,Vanuatu,Land-Use Change and Forestry,0
2010,Vanuatu,Other Fuel Combustion,0.01
2010,Vanuatu,Total excluding LUCF,0.46
2010,Vanuatu,Total including LUCF,0.46
2010,Vanuatu,Waste,0.13
2010,Venezuela,Agriculture,23.96
2010,Venezuela,Energy,36
2010,Venezuela,Fugitive Emissions,35.32
2010,Venezuela,Industrial Processes,0.12
2010,Venezuela,Land-Use Change and Forestry,0.43
2010,Venezuela,Other Fuel Combustion,0.68
2010,Venezuela,Total excluding LUCF,69.11
2010,Venezuela,Total including LUCF,69.54
2010,Venezuela,Waste,9.04
2010,Vietnam,Agriculture,49.54
2010,Vietnam,Energy,20.5
2010,Vietnam,Fugitive Emissions,18.39
2010,Vietnam,Industrial Processes,0
2010,Vietnam,Land-Use Change and Forestry,0.55
2010,Vietnam,Other Fuel Combustion,2.12
2010,Vietnam,Total excluding LUCF,86.05
2010,Vietnam,Total including LUCF,86.6
2010,Vietnam,Waste,16.01
2010,World,Industrial Processes,8.93
2010,World,Land-Use Change and Forestry,107.95
2010,World,Other Fuel Combustion,427.27
2010,Yemen,Agriculture,4.51
2010,Yemen,Energy,1.31
2010,Yemen,Fugitive Emissions,0.55
2010,Yemen,Industrial Processes,0
2010,Yemen,Land-Use Change and Forestry,0
2010,Yemen,Other Fuel Combustion,0.76
2010,Yemen,Total excluding LUCF,8.02
2010,Yemen,Total including LUCF,8.02
2010,Yemen,Waste,2.2
2010,Zambia,Agriculture,10.52
2010,Zambia,Energy,2.18
2010,Zambia,Fugitive Emissions,0
2010,Zambia,Industrial Processes,0
2010,Zambia,Land-Use Change and Forestry,8.9
2010,Zambia,Other Fuel Combustion,2.18
2010,Zambia,Total excluding LUCF,15.34
2010,Zambia,Total including LUCF,24.24
2010,Zambia,Waste,2.65
2010,Zimbabwe,Agriculture,7.28
2010,Zimbabwe,Energy,1.49
2010,Zimbabwe,Fugitive Emissions,0.38
2010,Zimbabwe,Industrial Processes,0.48
2010,Zimbabwe,Land-Use Change and Forestry,0.14
2010,Zimbabwe,Other Fuel Combustion,1.11
2010,Zimbabwe,Total excluding LUCF,11.31
2010,Zimbabwe,Total including LUCF,11.45
2010,Zimbabwe,Waste,2.07
2009,Afghanistan,Agriculture,9.99
2009,Afghanistan,Energy,12.99
2009,Afghanistan,Fugitive Emissions,0.95
2009,Afghanistan,Industrial Processes,0
2009,Afghanistan,Land-Use Change and Forestry,0
2009,Afghanistan,Other Fuel Combustion,12.04
2009,Afghanistan,Total excluding LUCF,25.43
2009,Afghanistan,Total including LUCF,25.43
2009,Afghanistan,Waste,2.44
2009,Albania,Agriculture,2.03
2009,Albania,Energy,0.17
2009,Albania,Fugitive Emissions,0
2009,Albania,Industrial Processes,0
2009,Albania,Land-Use Change and Forestry,0
2009,Albania,Other Fuel Combustion,0.16
2009,Albania,Total excluding LUCF,3.11
2009,Albania,Total including LUCF,3.11
2009,Albania,Waste,0.92
2009,Algeria,Agriculture,5.53
2009,Algeria,Energy,31.02
2009,Algeria,Fugitive Emissions,30.14
2009,Algeria,Industrial Processes,0.01
2009,Algeria,Land-Use Change and Forestry,0.01
2009,Algeria,Other Fuel Combustion,0.87
2009,Algeria,Total excluding LUCF,48.15
2009,Algeria,Total including LUCF,48.16
2009,Algeria,Waste,11.6
2009,Andorra,Agriculture,0
2009,Andorra,Energy,0
2009,Andorra,Fugitive Emissions,0
2009,Andorra,Industrial Processes,0
2009,Andorra,Land-Use Change and Forestry,0
2009,Andorra,Other Fuel Combustion,0
2009,Andorra,Total excluding LUCF,0.05
2009,Andorra,Total including LUCF,0.05
2009,Andorra,Waste,0.05
2009,Angola,Agriculture,16.73
2009,Angola,Energy,17.82
2009,Angola,Fugitive Emissions,17.36
2009,Angola,Industrial Processes,0
2009,Angola,Land-Use Change and Forestry,6.25
2009,Angola,Other Fuel Combustion,0.47
2009,Angola,Total excluding LUCF,35.59
2009,Angola,Total including LUCF,41.84
2009,Angola,Waste,1.03
2009,Antigua and Barbuda,Agriculture,0.03
2009,Antigua and Barbuda,Energy,0
2009,Antigua and Barbuda,Fugitive Emissions,0
2009,Antigua and Barbuda,Industrial Processes,0
2009,Antigua and Barbuda,Land-Use Change and Forestry,0
2009,Antigua and Barbuda,Other Fuel Combustion,0
2009,Antigua and Barbuda,Total excluding LUCF,0.2
2009,Antigua and Barbuda,Total including LUCF,0.2
2009,Antigua and Barbuda,Waste,0.17
2009,Argentina,Agriculture,85.58
2009,Argentina,Energy,14.08
2009,Argentina,Fugitive Emissions,11.94
2009,Argentina,Industrial Processes,0.03
2009,Argentina,Land-Use Change and Forestry,0.32
2009,Argentina,Other Fuel Combustion,2.14
2009,Argentina,Total excluding LUCF,117.63
2009,Argentina,Total including LUCF,117.95
2009,Argentina,Waste,17.93
2009,Armenia,Agriculture,0.67
2009,Armenia,Energy,0.95
2009,Armenia,Fugitive Emissions,0.78
2009,Armenia,Industrial Processes,0
2009,Armenia,Land-Use Change and Forestry,0
2009,Armenia,Other Fuel Combustion,0.17
2009,Armenia,Total excluding LUCF,2.31
2009,Armenia,Total including LUCF,2.31
2009,Armenia,Waste,0.69
2009,Australia,Agriculture,80.69
2009,Australia,Energy,36.26
2009,Australia,Fugitive Emissions,33.89
2009,Australia,Industrial Processes,0.08
2009,Australia,Land-Use Change and Forestry,1.61
2009,Australia,Other Fuel Combustion,2.38
2009,Australia,Total excluding LUCF,131.46
2009,Australia,Total including LUCF,133.07
2009,Australia,Waste,14.43
2009,Austria,Agriculture,4.91
2009,Austria,Energy,0.62
2009,Austria,Fugitive Emissions,0.28
2009,Austria,Industrial Processes,0.05
2009,Austria,Land-Use Change and Forestry,0
2009,Austria,Other Fuel Combustion,0.34
2009,Austria,Total excluding LUCF,7.6
2009,Austria,Total including LUCF,7.6
2009,Austria,Waste,2.02
2009,Azerbaijan,Agriculture,3.88
2009,Azerbaijan,Energy,39.43
2009,Azerbaijan,Fugitive Emissions,39.23
2009,Azerbaijan,Industrial Processes,0
2009,Azerbaijan,Land-Use Change and Forestry,0
2009,Azerbaijan,Other Fuel Combustion,0.2
2009,Azerbaijan,Total excluding LUCF,45.93
2009,Azerbaijan,Total including LUCF,45.93
2009,Azerbaijan,Waste,2.62
2009,Bahamas,Agriculture,0.01
2009,Bahamas,Energy,0.02
2009,Bahamas,Fugitive Emissions,0
2009,Bahamas,Industrial Processes,0
2009,Bahamas,Land-Use Change and Forestry,0.01
2009,Bahamas,Other Fuel Combustion,0.02
2009,Bahamas,Total excluding LUCF,0.21
2009,Bahamas,Total including LUCF,0.22
2009,Bahamas,Waste,0.18
2009,Bahrain,Agriculture,0.02
2009,Bahrain,Energy,1.96
2009,Bahrain,Fugitive Emissions,1.92
2009,Bahrain,Industrial Processes,0.05
2009,Bahrain,Land-Use Change and Forestry,0
2009,Bahrain,Other Fuel Combustion,0.04
2009,Bahrain,Total excluding LUCF,11.07
2009,Bahrain,Total including LUCF,11.07
2009,Bahrain,Waste,9.04
2009,Bangladesh,Agriculture,57.49
2009,Bangladesh,Energy,2.99
2009,Bangladesh,Fugitive Emissions,0.98
2009,Bangladesh,Industrial Processes,0
2009,Bangladesh,Land-Use Change and Forestry,0.09
2009,Bangladesh,Other Fuel Combustion,2.01
2009,Bangladesh,Total excluding LUCF,77.31
2009,Bangladesh,Total including LUCF,77.4
2009,Bangladesh,Waste,16.83
2009,Barbados,Agriculture,0.02
2009,Barbados,Energy,0.05
2009,Barbados,Fugitive Emissions,0.05
2009,Barbados,Industrial Processes,0
2009,Barbados,Land-Use Change and Forestry,0
2009,Barbados,Other Fuel Combustion,0
2009,Barbados,Total excluding LUCF,2.29
2009,Barbados,Total including LUCF,2.29
2009,Barbados,Waste,2.22
2009,Belarus,Agriculture,8.95
2009,Belarus,Energy,1.13
2009,Belarus,Fugitive Emissions,1.06
2009,Belarus,Industrial Processes,0.07
2009,Belarus,Land-Use Change and Forestry,0
2009,Belarus,Other Fuel Combustion,0.06
2009,Belarus,Total excluding LUCF,15.48
2009,Belarus,Total including LUCF,15.48
2009,Belarus,Waste,5.33
2009,Belgium,Agriculture,6.42
2009,Belgium,Energy,1.06
2009,Belgium,Fugitive Emissions,0.6
2009,Belgium,Industrial Processes,0.03
2009,Belgium,Land-Use Change and Forestry,0
2009,Belgium,Other Fuel Combustion,0.46
2009,Belgium,Total excluding LUCF,9.37
2009,Belgium,Total including LUCF,9.37
2009,Belgium,Waste,1.87
2009,Belize,Agriculture,0.15
2009,Belize,Energy,0.18
2009,Belize,Fugitive Emissions,0.16
2009,Belize,Industrial Processes,0
2009,Belize,Land-Use Change and Forestry,0.01
2009,Belize,Other Fuel Combustion,0.02
2009,Belize,Total excluding LUCF,0.49
2009,Belize,Total including LUCF,0.5
2009,Belize,Waste,0.17
2009,Benin,Agriculture,2.53
2009,Benin,Energy,1.74
2009,Benin,Fugitive Emissions,0
2009,Benin,Industrial Processes,0
2009,Benin,Land-Use Change and Forestry,0.02
2009,Benin,Other Fuel Combustion,1.73
2009,Benin,Total excluding LUCF,4.38
2009,Benin,Total including LUCF,4.4
2009,Benin,Waste,0.12
2009,Bhutan,Agriculture,0.48
2009,Bhutan,Energy,0.35
2009,Bhutan,Fugitive Emissions,0
2009,Bhutan,Industrial Processes,0
2009,Bhutan,Land-Use Change and Forestry,0
2009,Bhutan,Other Fuel Combustion,0.35
2009,Bhutan,Total excluding LUCF,0.9
2009,Bhutan,Total including LUCF,0.9
2009,Bhutan,Waste,0.06
2009,Bolivia,Agriculture,16.65
2009,Bolivia,Energy,2.4
2009,Bolivia,Fugitive Emissions,2.01
2009,Bolivia,Industrial Processes,0
2009,Bolivia,Land-Use Change and Forestry,0.76
2009,Bolivia,Other Fuel Combustion,0.39
2009,Bolivia,Total excluding LUCF,21.24
2009,Bolivia,Total including LUCF,22
2009,Bolivia,Waste,2.19
2009,Bosnia and Herzegovina,Agriculture,1.65
2009,Bosnia and Herzegovina,Energy,0.99
2009,Bosnia and Herzegovina,Fugitive Emissions,0.88
2009,Bosnia and Herzegovina,Industrial Processes,0
2009,Bosnia and Herzegovina,Land-Use Change and Forestry,0
2009,Bosnia and Herzegovina,Other Fuel Combustion,0.11
2009,Bosnia and Herzegovina,Total excluding LUCF,4
2009,Bosnia and Herzegovina,Total including LUCF,4
2009,Bosnia and Herzegovina,Waste,1.36
2009,Botswana,Agriculture,3.29
2009,Botswana,Energy,1.1
2009,Botswana,Fugitive Emissions,0.33
2009,Botswana,Industrial Processes,0
2009,Botswana,Land-Use Change and Forestry,0
2009,Botswana,Other Fuel Combustion,0.76
2009,Botswana,Total excluding LUCF,4.56
2009,Botswana,Total including LUCF,4.56
2009,Botswana,Waste,0.18
2009,Brazil,Agriculture,321
2009,Brazil,Energy,17.36
2009,Brazil,Fugitive Emissions,6
2009,Brazil,Industrial Processes,0.23
2009,Brazil,Land-Use Change and Forestry,1.07
2009,Brazil,Other Fuel Combustion,11.36
2009,Brazil,Total excluding LUCF,396.98
2009,Brazil,Total including LUCF,398.05
2009,Brazil,Waste,58.4
2009,Brunei,Agriculture,0.02
2009,Brunei,Energy,10.42
2009,Brunei,Fugitive Emissions,10.4
2009,Brunei,Industrial Processes,0
2009,Brunei,Land-Use Change and Forestry,0.01
2009,Brunei,Other Fuel Combustion,0.02
2009,Brunei,Total excluding LUCF,10.58
2009,Brunei,Total including LUCF,10.59
2009,Brunei,Waste,0.14
2009,Bulgaria,Agriculture,2.01
2009,Bulgaria,Energy,1.35
2009,Bulgaria,Fugitive Emissions,1.05
2009,Bulgaria,Industrial Processes,0
2009,Bulgaria,Land-Use Change and Forestry,0
2009,Bulgaria,Other Fuel Combustion,0.3
2009,Bulgaria,Total excluding LUCF,7.94
2009,Bulgaria,Total including LUCF,7.94
2009,Bulgaria,Waste,4.58
2009,Burkina Faso,Agriculture,11.49
2009,Burkina Faso,Energy,0.95
2009,Burkina Faso,Fugitive Emissions,0
2009,Burkina Faso,Industrial Processes,0
2009,Burkina Faso,Land-Use Change and Forestry,0
2009,Burkina Faso,Other Fuel Combustion,0.95
2009,Burkina Faso,Total excluding LUCF,12.89
2009,Burkina Faso,Total including LUCF,12.89
2009,Burkina Faso,Waste,0.45
2009,Burundi,Agriculture,0.81
2009,Burundi,Energy,0.7
2009,Burundi,Fugitive Emissions,0
2009,Burundi,Industrial Processes,0
2009,Burundi,Land-Use Change and Forestry,0
2009,Burundi,Other Fuel Combustion,0.7
2009,Burundi,Total excluding LUCF,1.52
2009,Burundi,Total including LUCF,1.52
2009,Burundi,Waste,0.01
2009,Cambodia,Agriculture,17.12
2009,Cambodia,Energy,1.9
2009,Cambodia,Fugitive Emissions,0
2009,Cambodia,Industrial Processes,0
2009,Cambodia,Land-Use Change and Forestry,2.8
2009,Cambodia,Other Fuel Combustion,1.9
2009,Cambodia,Total excluding LUCF,19.26
2009,Cambodia,Total including LUCF,22.05
2009,Cambodia,Waste,0.25
2009,Cameroon,Agriculture,6.51
2009,Cameroon,Energy,3.33
2009,Cameroon,Fugitive Emissions,0.02
2009,Cameroon,Industrial Processes,0
2009,Cameroon,Land-Use Change and Forestry,0.35
2009,Cameroon,Other Fuel Combustion,3.31
2009,Cameroon,Total excluding LUCF,12.49
2009,Cameroon,Total including LUCF,12.84
2009,Cameroon,Waste,2.64
2009,Canada,Agriculture,25.4
2009,Canada,Energy,48.35
2009,Canada,Fugitive Emissions,41.99
2009,Canada,Industrial Processes,0.07
2009,Canada,Land-Use Change and Forestry,0.1
2009,Canada,Other Fuel Combustion,6.36
2009,Canada,Total excluding LUCF,91.74
2009,Canada,Total including LUCF,91.84
2009,Canada,Waste,17.92
2009,Central African Republic,Agriculture,8.6
2009,Central African Republic,Energy,8.73
2009,Central African Republic,Fugitive Emissions,0
2009,Central African Republic,Industrial Processes,0
2009,Central African Republic,Land-Use Change and Forestry,6.93
2009,Central African Republic,Other Fuel Combustion,8.73
2009,Central African Republic,Total excluding LUCF,17.82
2009,Central African Republic,Total including LUCF,24.75
2009,Central African Republic,Waste,0.49
2009,Chad,Agriculture,27.69
2009,Chad,Energy,6.67
2009,Chad,Fugitive Emissions,6.13
2009,Chad,Industrial Processes,0
2009,Chad,Land-Use Change and Forestry,0.28
2009,Chad,Other Fuel Combustion,0.54
2009,Chad,Total excluding LUCF,35.81
2009,Chad,Total including LUCF,36.09
2009,Chad,Waste,1.46
2009,Chile,Agriculture,6.7
2009,Chile,Energy,3.35
2009,Chile,Fugitive Emissions,1.33
2009,Chile,Industrial Processes,0.08
2009,Chile,Land-Use Change and Forestry,0.05
2009,Chile,Other Fuel Combustion,2.02
2009,Chile,Total excluding LUCF,13.7
2009,Chile,Total including LUCF,13.75
2009,Chile,Waste,3.57
2009,China,Agriculture,348.44
2009,China,Energy,552.07
2009,China,Fugitive Emissions,497.44
2009,China,Industrial Processes,0
2009,China,Land-Use Change and Forestry,0.36
2009,China,Other Fuel Combustion,54.63
2009,China,Total excluding LUCF,1018.91
2009,China,Total including LUCF,1019.28
2009,China,Waste,118.4
2009,Colombia,Agriculture,45.29
2009,Colombia,Energy,14.08
2009,Colombia,Fugitive Emissions,12.72
2009,Colombia,Industrial Processes,0.02
2009,Colombia,Land-Use Change and Forestry,0.04
2009,Colombia,Other Fuel Combustion,1.36
2009,Colombia,Total excluding LUCF,72.21
